gene_id	length	log10_length	num_peaks	peak
84830	262376	5.41892410683068	1	1
84836	10305	4.01304799611523	1	1
84837	181206	5.25817257371469	1	1
84851	61690	4.79021477024398	1	1
84859	113465	5.0548619174674	1	1
84861	34869	4.5424394925234	1	1
84864	109040	5.03758584282662	1	1
84866	19290	4.28533222764388	1	1
84867	104385	5.0186380955507	1	1
84869	129350	5.11176643305256	1	1
84879	69283	4.84062668465648	1	1
84881	76253	4.8822569346787	1	1
84883	50480	4.70311934623608	1	1
84892	161378	5.20784432883814	1	1
84895	42708	4.63050923405147	1	1
84897	32555	4.51261769968292	1	1
84899	431903	5.63538622066922	1	1
84905	73029	4.86349535380515	1	1
84910	119885	5.078764847613	1	1
84912	165890	5.21982020714724	1	1
84914	29389	4.46818480887389	1	1
84918	70669	4.84922894588449	1	1
84920	2558900	6.40805331429798	1	1
84928	68677	4.83681131572735	1	1
84929	57746	4.76152190651929	1	1
84930	43228	4.63576514279581	1	1
84933	29311	4.46703063546585	1	1
84938	314430	5.49752397570354	1	1
84940	85592	4.93243317451105	1	1
84950	60950	4.7849737099544	1	1
84954	28890	4.4607475418442	1	1
84955	125543	5.09879250242429	1	1
84961	112743	5.05208958686266	1	1
84969	292363	5.46592240962444	1	1
84971	17584	4.24511767507942	1	1
84973	8361	3.92225822343297	1	1
84975	18273	4.26180985422108	1	1
84986	77660	4.89019738621003	1	1
84991	53842	4.73112118369793	1	1
84993	53633	4.72943209021323	1	1
85004	176541	5.2468455822788	1	1
85007	36810	4.56596581744667	1	1
85013	26335	4.4205333226935	1	1
85021	107094	5.02976513992724	1	1
85236	3886	3.58950279626376	1	1
85302	45389	4.6569506145722	1	1
85313	40689	4.60947701647362	1	1
85315	67657	4.83031273669271	1	1
85363	55864	4.74713202903296	1	1
85364	17397	4.24047436346788	1	1
85365	47185	4.67380395938456	1	1
85366	59076	4.77141108182038	1	1
85377	52082	4.7166876532154	1	1
85378	29547	4.47051339216867	1	1
85406	11927	4.07653121925381	1	1
85407	156208	5.19370327196693	1	1
85409	85059	4.9297202726052	1	1
85440	212188	5.32672081933372	1	1
85442	89479	4.95172112186057	1	1
85443	282225	5.45059548171156	1	1
85449	90720	4.95770304154883	1	1
85453	429656	5.63312088094567	1	1
85458	86939	4.93921464049043	1	1
85459	113704	5.05577574302873	1	1
85474	12069	4.08167128729092	1	1
85478	29504	4.46988089937354	1	1
85481	135483	5.13188480466156	1	1
85495	5150	3.71180722904119	1	1
85865	55166	4.74167149508868	1	1
87178	153091	5.18494965989991	1	1
88455	41211	4.61501315296702	1	1
88745	11895	4.07536444637329	1	1
89766	127007	5.10382765778741	1	1
89780	67342	4.82828601041954	1	1
89782	60327	4.78051172883305	1	1
89792	14715	4.16776026643563	1	1
89846	124204	5.09413558255517	1	1
89849	173211	5.23857546901854	1	1
89874	122760	5.08905687975979	1	1
89876	75261	4.87656998453389	1	1
89890	66502	4.82283470659487	1	1
89891	34952	4.54347203170151	1	1
89910	74234	4.87060286256163	1	1
89941	6763	3.83013938742534	1	1
89958	11724	4.0690758097664	1	1
89970	29539	4.47039578881503	1	1
89978	277245	5.44286372256875	1	1
90050	80282	4.9046181831745	1	1
90102	266831	5.4262362838159	1	1
90121	56225	4.74992946410767	1	1
90134	695964	5.8425867755219	1	1
90161	395534	5.59718382127927	1	1
90204	15008	4.17632282103499	1	1
90268	122114	5.08676545734537	1	1
90293	1027619	6.01183212548811	1	1
90321	42796	4.63140317884707	1	1
90326	44247	4.64588383034202	1	1
90338	44089	4.64433024853358	1	1
90353	20317	4.30785958059847	1	1
90362	565860	5.75270899523722	1	1
90381	61838	4.79125543493663	1	1
90390	488359	5.68873919577	1	1
90407	94766	4.9766525497755	1	1
90417	23625	4.3733718171813	1	1
90423	31580	4.49941212567228	1	1
90459	77411	4.88880267773541	1	1
90480	9671	3.98547138328959	1	1
90550	47662	4.67817226232306	1	1
90592	38599	4.58657605337363	1	1
90624	49329	4.69310231151152	1	1
90632	90162	4.95502353679282	1	1
90634	54839	4.739089526744	1	1
90649	160679	5.20595912019784	1	1
90693	47191	4.67385918034953	1	1
90701	92213	4.96479215131694	1	1
90799	90849	4.95832015127122	1	1
90806	51157	4.70890506822164	1	1
90834	83393	4.92112959753269	1	1
90843	30888	4.48978978861599	1	1
90871	904237	5.9562822737302	1	1
90952	14408	4.15860369981148	1	1
90956	27597	4.44086187357755	1	1
90990	5343	3.72778517418291	1	1
91012	56367	4.75102492114063	1	1
91039	44911	4.6523527252842	1	1
91056	33047	4.51913204044551	1	1
91133	337667	5.52848861936151	1	1
91151	1462	3.16494737262184	1	1
91179	50882	4.70656417362882	1	1
91181	100528	5.00228704237186	1	1
91283	67476	4.82914932955703	1	1
91304	17952	4.25411283957607	1	1
91316	33999	4.53146614348729	1	1
91369	20332	4.30818010103067	1	1
91373	8495	3.92916338320506	1	1
91408	42960	4.6330642726915	1	1
91433	23285	4.36707624226875	1	1
91522	357221	5.55293698189635	1	1
91526	347628	5.54111474981274	1	1
91544	29376	4.46799265952115	1	1
91603	9494	3.97744922738234	1	1
91647	33241	4.52167408033317	1	1
91662	47066	4.67270729047264	1	1
91687	54798	4.73876470803155	1	1
91689	8315	3.91986225355554	1	1
91694	42640	4.62981719601852	1	1
91695	24619	4.3912704083312	1	1
91703	17535	4.24390577021752	1	1
91750	77492	4.88925686979419	1	1
91752	1307135	6.11632044353107	1	1
91754	56776	4.75416479222083	1	1
91807	83309	4.92069192144521	1	1
91828	34460	4.53731527311201	1	1
91833	50435	4.70273202516426	1	1
91851	213907	5.33022499687462	1	1
91875	41872	4.62192370529581	1	1
91937	114860	5.06016881194515	1	1
91947	340550	5.53218088461863	1	1
91975	48726	4.68776076087381	1	1
91977	27093	4.43285709699733	1	1
92002	40151	4.60369636627905	1	1
92070	20381	4.3092254889848	1	1
92104	61431	4.78838758500778	1	1
92105	101055	5.00455780640836	1	1
92106	110920	5.04500986090582	1	1
92154	56781	4.75420303684531	1	1
92170	26295	4.41987317514948	1	1
92181	130175	5.11452758634773	1	1
92196	149731	5.17531172509358	1	1
92249	201886	5.30510620337376	1	1
92259	22622	4.3545309980504	1	1
92283	39603	4.59772808577644	1	1
92285	22605	4.35420451137031	1	1
92340	17054	4.23182625864728	1	1
92342	177	2.24797326636181	1	1
92344	196263	5.29283843301616	1	1
92370	144516	5.15991593240077	1	1
92558	160662	5.20591316897344	1	1
92579	8867	3.94777670846474	1	1
92595	18754	4.273093911672	1	1
92597	76818	4.88546299587432	1	1
92609	16245	4.210719715681	1	1
92667	44952	4.65274901908684	1	1
92703	13609	4.13382621407639	1	1
92797	138111	5.14022826981	1	1
92799	12509	4.0972225925199	1	1
92815	16390	4.2145789535705	1	1
92822	23766	4.37595609278794	1	1
92856	6828	3.8342935124427	1	1
92960	25438	4.40548296298627	1	1
92999	29165	4.46486198076603	1	1
93081	21752	4.33749919457944	1	1
93082	101865	5.00802498952243	1	1
93099	24782	4.39413635264189	1	1
93100	8661	3.93756803860038	1	1
93109	53100	4.72509452108147	1	1
93129	16359	4.21375675240648	1	1
93134	45283	4.65593519115474	1	1
93166	193856	5.28747924731674	1	1
93210	11496	4.06054675512617	1	1
93323	24482	4.38884689359951	1	1
93343	21495	4.33233744945303	1	1
93487	51044	4.7079446999972	1	1
93550	78280	4.89365081698596	1	1
93594	94999	4.97771903374392	1	1
93624	12589	4.09999123354468	1	1
93643	38740	4.58815961638309	1	1
93661	195815	5.29184595696513	1	1
93664	343685	5.53616057793476	1	1
93668	97428	4.98868378745304	1	1
93973	25113	4.39989859664846	1	1
93974	13209	4.12086994017919	1	1
93979	43685	4.64033234004778	1	1
93986	772677	5.88799798494886	1	1
94015	47866	4.68002713647483	1	1
94026	36541	4.56278042830769	1	1
94030	45136	4.65452306881129	1	1
94032	13176	4.1197835861617	1	1
94059	11815	4.07243372596839	1	1
94103	11806	4.07210277888518	1	1
94107	2477	3.39392600658584	1	1
94137	71612	4.85498580299376	1	1
94150	473977	5.67575726780186	1	1
94158	233737	5.36872746559689	1	1
94234	144250	5.15911582182777	1	1
94235	18020	4.25575478664304	1	1
94240	120837	5.08219993457858	1	1
112476	4834	3.68430664607163	1	1
112479	65383	4.81546484364654	1	1
112495	53651	4.72957782118425	1	1
112703	17339	4.23902404660009	1	1
112752	85082	4.92983769019584	1	1
112812	4406	3.64404449281475	1	1
112858	12675	4.10294796800537	1	1
112937	52057	4.71647913647804	1	1
112939	16812	4.2256193813334	1	1
112970	32702	4.51457431420165	1	1
113026	14823	4.17093610860908	1	1
113115	115317	5.06189333558581	1	1
113174	37671	4.57600714897198	1	1
113177	7617	3.88178395559338	1	1
113189	37048	4.56876476798584	1	1
113230	13317	4.12440639974503	1	1
113235	44487	4.6482331199001	1	1
113246	6898	3.83872319003137	1	1
113691	6518	3.81411435612913	1	1
113730	11925	4.07645838771215	1	1
113802	66182	4.82073988726988	1	1
113829	34450	4.53718922624364	1	1
114034	6722	3.82749850813346	1	1
114088	147818	5.16972732191194	1	1
114131	103996	5.01701663534363	1	1
114294	54421	4.73576651779089	1	1
114335	2553	3.40705081480425	1	1
114569	174563	5.24195219699455	1	1
114625	41830	4.62148786458063	1	1
114659	58342	4.76598131292551	1	1
114781	463862	5.66638879617413	1	1
114783	41481	4.61784921756384	1	1
114785	15251	4.18329832107581	1	1
114786	417182	5.6203255618127	1	1
114787	32096	4.50645091134032	1	1
114789	40847	4.61116016536563	1	1
114790	27778	4.44370097357467	1	1
114792	235120	5.37128957306456	1	1
114793	389147	5.59011368674813	1	1
114803	118893	5.07515628564589	1	1
114827	194795	5.28957780521057	1	1
114876	159746	5.20342999234107	1	1
114883	249761	5.39752462456208	1	1
114884	286753	5.45750797017097	1	1
114885	135168	5.13087388784566	1	1
114904	36496	4.56224526793257	1	1
114907	122626	5.08858256202072	1	1
114908	91685	4.96229828932225	1	1
114915	96671	4.98529621111627	1	1
114932	11137	4.04676821966084	1	1
114971	12773	4.10629291217566	1	1
114984	26904	4.42981685430658	1	1
114987	23130	4.36417563277062	1	1
114990	32261	4.50867782516549	1	1
115098	40704	4.6096370896323	1	1
115106	34894	4.54275075673258	1	1
115196	15952	4.20281514096758	1	1
115294	236953	5.37466221155915	1	1
115416	50517	4.703437551659	1	1
115548	172204	5.23604323514175	1	1
115677	188318	5.27489183317153	1	1
115704	53610	4.72924580722531	1	1
115752	49780	4.69705489227257	1	1
115761	52951	4.72387416633927	1	1
115817	16720	4.223236273103	1	1
115827	254214	5.4051994642169	1	1
115948	10094	4.00406330039767	1	1
116039	35346	4.54834027311964	1	1
116068	41967	4.62290792489382	1	1
116071	24399	4.38737202701981	1	1
116092	10353	4.01506621401115	1	1
116135	707263	5.84958093884572	1	1
116150	152491	5.18324421243245	1	1
116159	337140	5.52781028247854	1	1
116224	135913	5.13326099873578	1	1
116238	4620	3.66464197555613	1	1
116255	110747	5.04433197055116	1	1
116369	81088	4.90895658886733	1	1
116372	503251	5.70178464653943	1	1
116441	76977	4.88636098146845	1	1
116442	59642	4.77555219840269	1	1
116443	730728	5.86375574893891	1	1
116447	55982	4.74804840991164	1	1
116461	174635	5.24213128853082	1	1
116512	40537	4.60785160494763	1	1
116519	17635	4.24637546400351	1	1
116535	33947	4.53080140038342	1	1
116540	8831	3.94600988476576	1	1
116541	5272	3.72197540158595	1	1
116843	35156	4.54599945580018	1	1
116983	21875	4.33994806169435	1	1
116988	68973	4.83867911616018	1	1
117166	23086	4.36334869132276	1	1
117178	125540	5.09878212431469	1	1
117194	91071	4.95938010534819	1	1
117245	68131	4.83334476338964	1	1
117289	86021	4.93460448695043	1	1
117579	12708	4.10407720615511	1	1
118424	19787	4.29637995377139	1	1
118425	289529	5.46169207034049	1	1
118442	9645	3.9843022319799	1	1
118460	22981	4.3613689227436	1	1
118487	6666	3.82386530932451	1	1
118611	324499	5.51121336278461	1	1
118670	37380	4.57263929704281	1	1
118738	65184	4.81414100732007	1	1
118812	23018	4.3620675857274	1	1
118813	29823	4.47455132851713	1	1
118881	95605	4.98048060582867	1	1
118924	74018	4.86933734608335	1	1
118987	150669	5.17802390583914	1	1
119032	15959	4.20300567472848	1	1
119391	33420	4.52400644555737	1	1
119467	89093	4.94984358304026	1	1
119710	15271	4.18386747715217	1	1
120071	27875	4.44521487605622	1	1
120534	174310	5.24132230288877	1	1
120863	33199	4.52112500234793	1	1
120935	42180	4.62510657540347	1	1
121053	68984	4.83874837309258	1	1
121260	279721	5.44672507216975	1	1
121268	19746	4.29547913267802	1	1
121275	72698	4.8615224631161	1	1
121441	534892	5.72826610250927	1	1
121512	220336	5.34308546094575	1	1
121642	7528	3.8766796104192	1	1
121838	139193	5.14361739520404	1	1
121952	107363	5.03085463830594	1	1
122011	237613	5.3758701975626	1	1
122046	127901	5.10687394004382	1	1
122416	88826	4.94854010546097	1	1
122481	68819	4.83770835765374	1	1
122553	30448	4.48355877094295	1	1
122622	25786	4.41138397832798	1	1
122704	8385	3.9235030669421	1	1
122769	17134	4.23385876256483	1	1
122773	39844	4.6003629314265	1	1
122809	12271	4.08887995610805	1	1
122830	112478	5.05106758544348	1	1
122876	151926	5.18163210362098	1	1
122945	40110	4.60325266198165	1	1
123099	86675	4.93789385032843	1	1
123169	72093	4.85789309815967	1	1
123207	40565	4.60815148031387	1	1
123263	27727	4.44290288241855	1	1
123283	87692	4.94295997518667	1	1
123720	73334	4.86530537421625	1	1
123775	27924	4.44597762933435	1	1
123803	55738	4.74615138123148	1	1
123811	46272	4.66531827127842	1	1
124044	12429	4.09443618801796	1	1
124221	14117	4.1497424147134	1	1
124245	113177	5.05375817784181	1	1
124454	26789	4.42795650223876	1	1
124565	58798	4.76936255390376	1	1
124599	39653	4.59827605001828	1	1
124641	4667	3.66903780088516	1	1
124773	66996	4.82604887389805	1	1
124801	29678	4.47243463049411	1	1
124808	26317	4.42023638046989	1	1
124842	191069	5.2811902306393	1	1
124871	65673	4.81738685569199	1	1
124995	4922	3.69214160936678	1	1
125061	13495	4.13017288889254	1	1
125150	12468	4.0957967936048	1	1
125476	102434	5.01044413204546	1	1
125488	143808	5.15778304640302	1	1
125919	35395	4.54894191666487	1	1
125950	19459	4.28912051806795	1	1
125963	60981	4.78519454188769	1	1
126003	11210	4.04960561259497	1	1
126074	12259	4.08845504504417	1	1
126129	44686	4.65017148118361	1	1
126147	24888	4.39598999810065	1	1
126231	112167	5.04986510446095	1	1
126248	40876	4.61146839047983	1	1
126272	12542	4.09836679643933	1	1
126282	55572	4.74485602704152	1	1
126306	9440	3.97497199429807	1	1
126308	31587	4.4995083804061	1	1
126374	74407	4.87161379466374	1	1
126375	33939	4.53069904184494	1	1
126433	54281	4.73464783991772	1	1
126526	40381	4.60617706966221	1	1
126549	18123	4.25823009044913	1	1
126626	54788	4.73868544708889	1	1
126668	37848	4.57804293504051	1	1
126695	35990	4.55618184665291	1	1
126969	195510	5.29116897571526	1	1
127002	11086	4.04477487425644	1	1
127003	7439	3.87151455870838	1	1
127018	372620	5.57126616150099	1	1
127253	29847	4.47490068558527	1	1
127255	957744	5.9812494399294	1	1
127281	36563	4.56304182245549	1	1
127294	101220	5.00526633297277	1	1
127396	78430	4.89448221501009	1	1
127495	58351	4.76604830323932	1	1
127544	67779	4.83109515704067	1	1
127623	36507	4.56237614582354	1	1
127707	134819	5.12975110149961	1	1
127795	607734	5.78371353386144	1	1
127933	74998	4.8750496820511	1	1
128061	48329	4.68420780902311	1	1
128077	18524	4.26773477232186	1	1
128153	130915	5.11698941006496	1	1
128209	126225	5.10114537936752	1	1
128229	34774	4.54125464978626	1	1
128272	43237	4.63585555279642	1	1
128312	2106	3.32345836684947	1	1
128408	41951	4.62274231771074	1	1
128434	128078	5.10747453724552	1	1
128439	6369	3.80407124888566	1	1
128486	44949	4.65272003423804	1	1
128488	29863	4.47513343426645	1	1
128817	15891	4.20115122765526	1	1
128822	34593	4.53898822685823	1	1
128854	49002	4.69021380597215	1	1
128864	12018	4.07983219967722	1	1
128869	72822	4.86226260232432	1	1
129401	762069	5.88199429543749	1	1
129642	184569	5.26615875920614	1	1
129684	2450194	6.38920047203552	1	1
129685	47255	4.67444776750189	1	1
129831	43070	4.6341748717626	1	1
129852	100021	5.00009119226635	1	1
130026	159730	5.20338649166048	1	1
130106	64838	4.81182961008826	1	1
130132	94502	4.97544099982961	1	1
130162	405	2.60745502321467	1	1
130502	42561	4.62901182345475	1	1
130507	270264	5.43178820018415	1	1
130557	11311	4.05350100238642	1	1
130560	38294	4.58313073294983	1	1
130589	74228	4.87056775907531	1	1
130749	163381	5.2132015499018	1	1
130813	11595	4.06427075297401	1	1
130814	105765	5.02434197373272	1	1
130888	73303	4.86512174894924	1	1
130916	32599	4.51320427794699	1	1
130940	177546	5.24931089236562	1	1
131118	70738	4.84965277669385	1	1
131368	1356758	6.13250239103693	1	1
131408	20660	4.3151303171836	1	1
131566	452945	5.65604546990098	1	1
131583	224858	5.35190834351192	1	1
131616	6358	3.80332052357875	1	1
131831	80097	4.9036162500687	1	1
131870	58734	4.76888957889118	1	1
131890	69208	4.84015629900937	1	1
131909	24296	4.38553477891021	1	1
131920	63088	4.79994675972915	1	1
132112	76273	4.88237082856811	1	1
132158	10066	4.00285692606112	1	1
132204	357406	5.55316183900628	1	1
132241	56186	4.74962811485406	1	1
132320	201791	5.30490179253766	1	1
132612	58880	4.76996780132944	1	1
132660	66203	4.82087767001259	1	1
132720	794807	5.90026168335975	1	1
132851	45603	4.65899341373	1	1
132949	65774	4.81805425397882	1	1
133022	866945	5.93799154620265	1	1
133060	146392	5.16551734413503	1	1
133383	63029	4.79954041678884	1	1
133491	58020	4.76357772446665	1	1
133619	179128	5.25316347694363	1	1
133686	89421	4.95143952229844	1	1
133746	221927	5.34621014241986	1	1
133874	80673	4.90672820742295	1	1
134145	309908	5.49123278731063	1	1
134266	21182	4.32596696370142	1	1
134353	29622	4.47161437760317	1	1
134359	238533	5.37754847027966	1	1
134391	215737	5.33392463521753	1	1
134430	75466	4.87775133125593	1	1
134510	60209	4.77966141415137	1	1
134728	753230	5.87692760897473	1	1
134829	302425	5.48061768932015	1	1
135112	172595	5.23702821024441	1	1
135114	33632	4.52675269434815	1	1
135138	451778	5.65492507848511	1	1
135152	310120	5.49152977529747	1	1
135154	55538	4.74459023615239	1	1
135458	148041	5.17038201004247	1	1
135644	24233	4.38440718230899	1	1
135656	25766	4.41104700245609	1	1
135924	44966	4.65288425614273	1	1
135927	14341	4.15657943580457	1	1
135935	178528	5.25170633973028	1	1
136288	29818	4.4744785104083	1	1
136647	21364	4.3296825692971	1	1
136853	32964	4.51803990546819	1	1
136895	51562	4.71232975453315	1	1
137682	95252	4.97887410329616	1	1
137814	85934	4.93416502752035	1	1
137868	986621	5.99415035508219	1	1
137872	32113	4.50668087930011	1	1
137886	252802	5.40278050547082	1	1
138009	730519	5.86363151594156	1	1
138162	10715	4.02999217537785	1	1
138240	107649	5.03200999982138	1	1
138429	12381	4.09275572359708	1	1
139170	326832	5.51432457155393	1	1
139201	57946	4.763023462079	1	1
139212	210991	5.32426393049343	1	1
139322	87408	4.94155118317051	1	1
139341	250162	5.39822134035469	1	1
139422	117319	5.06936835249865	1	1
139538	623585	5.79489565992351	1	1
139735	50483	4.70314515536311	1	1
139886	2421902	6.38415656584241	1	1
140290	76164	4.88174974436158	1	1
140459	20063	4.30239587315257	1	1
140460	138781	5.14233001251669	1	1
140461	30407	4.48297357411599	1	1
140465	15028	4.17690118639135	1	1
140467	8546	3.93176288848118	1	1
140545	79491	4.90031796046027	1	1
140578	431328	5.63480765163259	1	1
140609	306556	5.48650982067983	1	1
140612	29838	4.47476970961587	1	1
140683	56045	4.74853687350067	1	1
140699	51193	4.70921058071784	1	1
140707	38128	4.58124402500238	1	1
140711	20909	4.32033326261839	1	1
140730	69927	4.84464489658868	1	1
140735	73903	4.86866206839484	1	1
140767	817925	5.91271348266955	1	1
140775	13323	4.12460202789334	1	1
140809	90562	4.95694600504752	1	1
140825	10020	4.00086772153123	1	1
140828	265185	5.42354895487049	1	1
140836	142990	5.15530566615963	1	1
140873	37492	4.57393860835423	1	1
140875	19567	4.29152424500807	1	1
140876	100123	5.00053385395982	1	1
140880	25492	4.40640390980783	1	1
140883	111074	5.04561241197425	1	1
140893	34342	4.53582558388462	1	1
140894	47799	4.67941881085846	1	1
142683	67970	4.83231726992226	1	1
142684	104154	5.01767595354031	1	1
142940	135828	5.13298930596828	1	1
143098	298818	5.47540675467356	1	1
143282	62792	4.79790431607524	1	1
143379	60956	4.78501646038331	1	1
143384	217033	5.33652577361016	1	1
143570	142725	5.15450005167872	1	1
143662	124017	5.09348122145373	1	1
143686	350718	5.54495805587314	1	1
143689	138762	5.14227055077441	1	1
143879	6492	3.81237851115419	1	1
144108	47907	4.68039897561208	1	1
144124	36923	4.56729698028764	1	1
144132	96465	4.98436976863845	1	1
144233	36976	4.56791992813503	1	1
144245	2469903	6.3926798976354	1	1
144321	44904	4.65228502921162	1	1
144347	186672	5.27107918052305	1	1
144402	590233	5.77102348730093	1	1
144455	493758	5.6935141452476	1	1
144715	40619	4.60872922729558	1	1
144776	490257	5.69042380333864	1	1
144817	206455	5.31482540523501	1	1
144920	454753	5.65777557278038	1	1
144983	81851	4.91302398969578	1	1
145173	318799	5.50351695044314	1	1
145241	85330	4.93110174563264	1	1
145270	220667	5.3437373907535	1	1
145483	32838	4.51637669852615	1	1
145508	547630	5.73848723142247	1	1
145624	32486	4.5116962399731	1	1
145820	499413	5.69845984309098	1	1
145864	54539	4.73670717067082	1	1
145978	885209	5.94704582078896	1	1
146059	121573	5.08483713371125	1	1
146223	73444	4.86595632193257	1	1
146279	81579	4.91157837740736	1	1
146378	8670	3.93801909747621	1	1
146542	13724	4.13748070938414	1	1
146547	22419	4.35061623697583	1	1
146556	18933	4.27721943489444	1	1
146713	348398	5.54207565324878	1	1
146754	68335	4.83464319875526	1	1
146822	115893	5.06405720513372	1	1
146850	56583	4.75268596978951	1	1
146852	29774	4.47383718403307	1	1
146853	21371	4.32982484431292	1	1
146923	8950	3.95182303531591	1	1
147007	1536	3.18639121569549	1	1
147011	16812	4.2256193813334	1	1
147015	14043	4.1474598958471	1	1
147138	10506	4.02143739646709	1	1
147179	49911	4.69819627133138	1	1
147199	28803	4.45943772441173	1	1
147339	111236	5.04624536342512	1	1
147372	391572	5.59281162930002	1	1
147686	15548	4.19167453195923	1	1
147687	23148	4.36451347369151	1	1
147699	5755	3.76004532796581	1	1
147808	10937	4.03889821211453	1	1
147841	33016	4.51872445586936	1	1
147872	32956	4.51793449418565	1	1
147912	16017	4.20458117557757	1	1
147929	58767	4.76913352095601	1	1
147948	17817	4.25083457999668	1	1
148066	113594	5.05535539268039	1	1
148113	45026	4.65346336701426	1	1
148137	9242	3.96576596418269	1	1
148203	33854	4.5296099898689	1	1
148206	60706	4.78323161756808	1	1
148213	39895	4.6009184694091	1	1
148229	34345	4.53586352071245	1	1
148304	23838	4.37726981543901	1	1
148345	116855	5.0676472997488	1	1
148362	12121	4.08353845123014	1	1
148418	131271	5.11816879363672	1	1
148423	37929	4.57897139265779	1	1
148713	25676	4.40952736701224	1	1
148738	38952	4.59052976153784	1	1
148741	23680	4.37438169805088	1	1
148808	60017	4.77827428305804	1	1
148979	189576	5.27778335553734	1	1
149041	121017	5.08284638261066	1	1
149047	222568	5.34746272324023	1	1
149076	69513	4.84206603193261	1	1
149111	247676	5.39388392514639	1	1
149345	58717	4.76876385827162	1	1
149420	45998	4.6627389489023	1	1
149603	65309	4.81497303397042	1	1
149647	42483	4.62821517750472	1	1
149951	44223	4.64564820091235	1	1
149986	39901	4.60098378012383	1	1
149998	119829	5.07856193504695	1	1
150135	18566	4.26871834611729	1	1
150159	94496	4.97541342528498	1	1
150209	32032	4.50558405579922	1	1
150244	99090	4.99602982841108	1	1
150290	28987	4.46220327051663	1	1
150297	35750	4.5532760461371	1	1
150372	115412	5.06225096707654	1	1
150468	64502	4.80957318092205	1	1
150622	538820	5.73144370755658	1	1
150678	47299	4.67485195893923	1	1
150709	77371	4.88857821003681	1	1
150921	36143	4.55802419773715	1	1
150962	94027	4.97325257984744	1	1
150967	127570	5.10574855552699	1	1
151011	244029	5.38744144023868	1	1
151050	116274	5.06548261310422	1	1
151056	230930	5.3634803555596	1	1
151195	64732	4.81111902545676	1	1
151258	125829	5.09978074515156	1	1
151300	13013	4.11437742978616	1	1
151325	1379503	6.13972264927481	1	1
151393	194469	5.28885038097304	1	1
151477	32988	4.51835598589109	1	1
151531	343790	5.53629323998343	1	1
151556	93863	4.97249443079086	1	1
151647	497745	5.69700690610112	1	1
151648	682859	5.83433103773188	1	1
151835	23272	4.366833708239	1	1
152007	54683	4.73785233266436	1	1
152118	479381	5.68068081701787	1	1
152195	150637	5.17793165793519	1	1
152206	50806	4.70591500387879	1	1
152273	126854	5.10330416608308	1	1
152330	1470087	6.16734303713041	1	1
152579	257662	5.41105037350939	1	1
152687	62191	4.7937275401065	1	1
152742	687404	5.8372120549657	1	1
152756	50330	4.70182693039714	1	1
152877	164479	5.2161104568981	1	1
152992	92231	4.96487691743239	1	1
153163	165419	5.21858539107656	1	1
153201	66609	4.82353291364872	1	1
153218	54816	4.73890734128542	1	1
153222	80861	4.90773910790783	1	1
153241	211048	5.3243812409108	1	1
153339	118670	5.07434094236508	1	1
153396	651017	5.81359232944345	1	1
153527	7883	3.89669152656288	1	1
153571	392219	5.59352862807549	1	1
153572	432483	5.63596904093079	1	1
153642	32634	4.51367030919881	1	1
153643	135939	5.13334407082326	1	1
153743	304445	5.48350884588852	1	1
153769	177320	5.2487577226273	1	1
153830	82852	4.91830299650285	1	1
154007	98781	4.99467341838641	1	1
154075	248914	5.39604932389569	1	1
154089	323810	5.5102902566402	1	1
154091	82257	4.91517286628179	1	1
154197	58240	4.76522136630498	1	1
154215	902352	5.95537598525455	1	1
154743	147956	5.17013258162274	1	1
154754	47490	4.67660216958202	1	1
154807	115604	5.06297286131525	1	1
154865	215490	5.33342712115296	1	1
154907	695039	5.84200917438808	1	1
155038	40600	4.60852603357719	1	1
155054	17819	4.25088332783397	1	1
155066	232279	5.36600994765483	1	1
155370	20420	4.31005573775089	1	1
157285	236786	5.37435602109781	1	1
157381	124217	5.09418103626697	1	1
157570	33067	4.51939479538102	1	1
157695	119698	5.07808689396347	1	1
157697	124491	5.09513795551513	1	1
157753	321899	5.5077196275239	1	1
157869	125319	5.09801692071163	1	1
157922	115854	5.06391103292909	1	1
157927	187080	5.27202736123647	1	1
158248	10577	4.02436250435328	1	1
158293	62542	4.7961717652196	1	1
158427	97883	4.99070727150402	1	1
158471	265460	5.42399909005773	1	1
158801	46069	4.66340878531117	1	1
158880	85647	4.93271215531947	1	1
159195	106760	5.02840856511547	1	1
159296	91084	4.95944209462407	1	1
160492	359213	5.55535204549555	1	1
160518	208016	5.31809674094577	1	1
160728	116068	5.06471250105634	1	1
160760	55867	4.74715535082272	1	1
160897	57938	4.76296349942909	1	1
161003	134248	5.12790782438698	1	1
161198	315601	5.49913837062672	1	1
161394	23000	4.36172783601759	1	1
161514	87485	4.9419335961575	1	1
161582	94531	4.97557425211967	1	1
161635	128217	5.10794561111667	1	1
161725	459526	5.66231008881698	1	1
161742	259434	5.41402689173559	1	1
161835	120337	5.08039918033425	1	1
162333	164885	5.21718114858851	1	1
162394	89653	4.952564826655	1	1
162461	73706	4.8675028428228	1	1
162514	53134	4.72537251142145	1	1
162517	43224	4.63572495453114	1	1
162605	18278	4.26192867299064	1	1
162963	40963	4.61239175548084	1	1
162989	44593	4.64926669055142	1	1
162993	59005	4.77088881469983	1	1
162998	29472	4.46940960851675	1	1
163071	29497	4.46977784819177	1	1
163087	55412	4.74360382554862	1	1
163126	34836	4.5420282818793	1	1
